cu128,cuda,16,48,18,0,124523,103820,0.827218,0.164959,1.83994e+06
cu128,cuda,16,48,19,0,119537,101003,0.845661,0.15518,1.94102e+06
cu128,cuda,16,48,20,0,124035,104069,0.822735,0.157838,2.04307e+06
cu128,cuda,12,32,1,0,38326,33595,2.63507,0.371078,100992
cu128,cuda,12,32,2,0,98297,90529,1.04434,0.0896078,203648
cu128,cuda,12,32,3,0,96988,84684,1.04524,0.151863,305024
cu128,cuda,12,32,4,0,98945,86113,1.02457,0.152672,406400
cu128,cuda,12,32,5,0,96453,83658,1.04905,0.160445,507584
cu128,cuda,12,32,6,0,98433,85560,1.02274,0.153873,608256
cu128,cuda,12,32,7,0,97172,84457,1.03338,0.155575,708672
cu128,cuda,12,32,8,0,100358,87000,1.01014,0.155102,810048
cu128,cuda,12,32,9,0,98576,85543,1.0232,0.15589,910912
cu128,cuda,12,32,10,0,98923,85560,1.01703,0.158841,1.01152e+06
cu128,cuda,12,32,11,0,97157,84648,1.03749,0.153317,1.11232e+06
cu128,cuda,12,32,12,0,96325,84121,1.05442,0.152977,1.21389e+06
cu128,cuda,12,32,13,0,97759,85072,1.02783,0.153275,1.31437e+06
cu128,cuda,12,32,14,0,98568,85758,1.03043,0.153924,1.41594e+06
cu128,cuda,12,32,15,0,98505,85661,1.02849,0.154205,1.51725e+06
cu128,cuda,12,32,16,0,95970,83786,1.05366,0.153217,1.61837e+06
cu128,cuda,12,32,17,0,97493,85020,1.03588,0.151968,1.71936e+06
cu128,cuda,12,32,18,0,96365,83367,1.05466,0.164426,1.82099e+06
cu128,cuda,12,32,19,0,94272,82390,1.07603,0.155184,1.92243e+06
cu128,cuda,12,32,20,0,96052,83724,1.05942,0.155996,2.02419e+06
cu128,cuda,8,48,1,0,37792,33122,2.66723,0.376057,100800
cu128,cuda,8,48,2,0,121414,109362,0.831005,0.0915825,201696
cu128,cuda,8,48,3,0,114833,97826,0.878625,0.152749,302592
cu128,cuda,8,48,4,0,125721,106274,0.807116,0.147697,404064
cu128,cuda,8,48,5,0,117766,99021,0.860824,0.162952,505440
cu128,cuda,8,48,6,0,116863,99118,0.865011,0.15486,606528
cu128,cuda,8,48,7,0,123889,104335,0.81828,0.153359,707904
